Company,Category,Product Code,Product Name,Full Description,Short Code,Commodity Code,EAN (Bar Code),Wash Degrees,Gender,GSM,Composition,Specifications,Colour Code,Colour,Pantone,Hex,Size,Price Single,Qty Single,Price Pack,Pack Qty,Price Caton,Carton Qty,Price 1K,1K Qty,MyPrice,Model Large Image,Model Small Image,Large Colour Image,Small Colour Image,Video Link,Packaging,Country of Origin,Gross Weight,Net Weight,Tax Code
Uneek Clothing,JACKETS,UC604,Classic Full Zip Micro Fleece Jacket,UC604 - Black - Large - 300GSM Classic Full Zip Micro Fleece Jacket,604BKLR,61023090,5.05568E+12,60,Unisex,300,100% POLYESTER,,BK,Black,Black C,#000000,L,7.5,1,6.9,5,6.5,20,6.15,1000,6.15,https://images.uneekclothing.com/model-highres/UC604-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC604-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC604-BK-H.jpg,https://images.uneekclothing.com/colour-lowres/UC604-BK-L.jpg,https://images.uneekclothing.com/videos/UC604_FINAL.mp4,,China,0.93,0.74,STANDARD
Uneek Clothing,JACKETS,UC604,Classic Full Zip Micro Fleece Jacket,UC604 - Black - Med - 300GSM Classic Full Zip Micro Fleece Jacket,604BKMD,61023090,5.05568E+12,60,Unisex,300,100% POLYESTER,,BK,Black,Black C,#000000,M,7.5,1,6.9,5,6.5,20,6.15,1000,6.15,https://images.uneekclothing.com/model-highres/UC604-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC604-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC604-BK-H.jpg,https://images.uneekclothing.com/colour-lowres/UC604-BK-L.jpg,https://images.uneekclothing.com/videos/UC604_FINAL.mp4,,China,0.93,0.74,STANDARD
Uneek Clothing,JACKETS,UC604,Classic Full Zip Micro Fleece Jacket,UC604 - Black - Small - 300GSM Classic Full Zip Micro Fleece Jacket,604BKSM,61023090,5.05568E+12,60,Unisex,300,100% POLYESTER,,BK,Black,Black C,#000000,S,7.5,1,6.9,5,6.5,20,6.15,1000,6.15,https://images.uneekclothing.com/model-highres/UC604-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC604-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC604-BK-H.jpg,https://images.uneekclothing.com/colour-lowres/UC604-BK-L.jpg,https://images.uneekclothing.com/videos/UC604_FINAL.mp4,,China,0.93,0.74,STANDARD
Uneek Clothing,JACKETS,UC604,Classic Full Zip Micro Fleece Jacket,UC604 - Black - XL - 300GSM Classic Full Zip Micro Fleece Jacket,604BKXL,61023090,5.05568E+12,60,Unisex,300,100% POLYESTER,,BK,Black,Black C,#000000,XL,7.5,1,6.9,5,6.5,20,6.15,1000,6.15,https://images.uneekclothing.com/model-highres/UC604-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC604-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC604-BK-H.jpg,https://images.uneekclothing.com/colour-lowres/UC604-BK-L.jpg,https://images.uneekclothing.com/videos/UC604_FINAL.mp4,,China,0.93,0.74,STANDARD
Uneek Clothing,JACKETS,UC604,Classic Full Zip Micro Fleece Jacket,UC604 - Black - XS - 300GSM Classic Full Zip Micro Fleece Jacket,604BKXS,61023090,5.05568E+12,60,Unisex,300,100% POLYESTER,,BK,Black,Black C,#000000,XS,7.5,1,6.9,5,6.5,20,6.15,1000,6.15,https://images.uneekclothing.com/model-highres/UC604-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC604-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC604-BK-H.jpg,https://images.uneekclothing.com/colour-lowres/UC604-BK-L.jpg,https://images.uneekclothing.com/videos/UC604_FINAL.mp4,,China,0.93,0.74,STANDARD
Uneek Clothing,JACKETS,UC604,Classic Full Zip Micro Fleece Jacket,UC604 - Charcoal - 2XL -  300GSM Classic Full Zip Micro Fleece Jacket,604CH2XL,61023090,5.05568E+12,60,Unisex,300,100% POLYESTER,,CH,Charcoal,432 C,#414B56,2XL,7.5,1,6.9,5,6.5,20,6.15,1000,6.15,https://images.uneekclothing.com/model-highres/UC604-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC604-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC604-CH-H.jpg,https://images.uneekclothing.com/colour-lowres/UC604-CH-L.jpg,https://images.uneekclothing.com/videos/UC604_FINAL.mp4,,China,0.93,0.74,STANDARD
Uneek Clothing,JACKETS,UC604,Classic Full Zip Micro Fleece Jacket,UC604 - Charcoal - 3XL - 300GSM Classic Full Zip Micro Fleece Jacket,604CH3XL,61023090,5.05568E+12,60,Unisex,300,100% POLYESTER,,CH,Charcoal,432 C,#414B56,3XL,8,1,7.4,5,7,20,6.65,1000,6.65,https://images.uneekclothing.com/model-highres/UC604-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC604-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC604-CH-H.jpg,https://images.uneekclothing.com/colour-lowres/UC604-CH-L.jpg,https://images.uneekclothing.com/videos/UC604_FINAL.mp4,,China,0.93,0.74,STANDARD
Uneek Clothing,JACKETS,UC604,Classic Full Zip Micro Fleece Jacket,UC604 - Charcoal - 4XL -300GSM Classic Full Zip Micro Fleece Jacket,604CH4XL,61023090,5.05568E+12,60,Unisex,300,100% POLYESTER,,CH,Charcoal,432 C,#414B56,4XL,8,1,7.4,5,7,20,6.65,1000,6.65,https://images.uneekclothing.com/model-highres/UC604-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC604-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC604-CH-H.jpg,https://images.uneekclothing.com/colour-lowres/UC604-CH-L.jpg,https://images.uneekclothing.com/videos/UC604_FINAL.mp4,,China,0.93,0.74,STANDARD
Uneek Clothing,JACKETS,UC604,Classic Full Zip Micro Fleece Jacket,UC604 - Charcoal - L -300GSM Classic Full Zip Micro Fleece Jacket,604CHLR,61023090,5.05568E+12,60,Unisex,300,100% POLYESTER,,CH,Charcoal,432 C,#414B56,L,7.5,1,6.9,5,6.5,20,6.15,1000,6.15,https://images.uneekclothing.com/model-highres/UC604-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC604-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC604-CH-H.jpg,https://images.uneekclothing.com/colour-lowres/UC604-CH-L.jpg,https://images.uneekclothing.com/videos/UC604_FINAL.mp4,,China,0.93,0.74,STANDARD
Uneek Clothing,JACKETS,UC604,Classic Full Zip Micro Fleece Jacket,UC604 - Charcoal - M -300GSM Classic Full Zip Micro Fleece Jacket,604CHMD,61023090,5.05568E+12,60,Unisex,300,100% POLYESTER,,CH,Charcoal,432 C,#414B56,M,7.5,1,6.9,5,6.5,20,6.15,1000,6.15,https://images.uneekclothing.com/model-highres/UC604-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC604-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC604-CH-H.jpg,https://images.uneekclothing.com/colour-lowres/UC604-CH-L.jpg,https://images.uneekclothing.com/videos/UC604_FINAL.mp4,,China,0.93,0.74,STANDARD
Uneek Clothing,JACKETS,UC604,Classic Full Zip Micro Fleece Jacket,UC604 - Charcoal - S -300GSM Classic Full Zip Micro Fleece Jacket,604CHSM,61023090,5.05568E+12,60,Unisex,300,100% POLYESTER,,CH,Charcoal,432 C,#414B56,S,7.5,1,6.9,5,6.5,20,6.15,1000,6.15,https://images.uneekclothing.com/model-highres/UC604-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC604-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC604-CH-H.jpg,https://images.uneekclothing.com/colour-lowres/UC604-CH-L.jpg,https://images.uneekclothing.com/videos/UC604_FINAL.mp4,,China,0.93,0.74,STANDARD
Uneek Clothing,JACKETS,UC604,Classic Full Zip Micro Fleece Jacket,UC604 - Charcoal - XL -300GSM Classic Full Zip Micro Fleece Jacket,604CHXL,61023090,5.05568E+12,60,Unisex,300,100% POLYESTER,,CH,Charcoal,432 C,#414B56,XL,7.5,1,6.9,5,6.5,20,6.15,1000,6.15,https://images.uneekclothing.com/model-highres/UC604-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC604-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC604-CH-H.jpg,https://images.uneekclothing.com/colour-lowres/UC604-CH-L.jpg,https://images.uneekclothing.com/videos/UC604_FINAL.mp4,,China,0.93,0.74,STANDARD
Uneek Clothing,JACKETS,UC604,Classic Full Zip Micro Fleece Jacket,UC604 - Charcoal - XS -300GSM Classic Full Zip Micro Fleece Jacket,604CHXS,61023090,5.05568E+12,60,Unisex,300,100% POLYESTER,,CH,Charcoal,432 C,#414B56,XS,7.5,1,6.9,5,6.5,20,6.15,1000,6.15,https://images.uneekclothing.com/model-highres/UC604-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC604-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC604-CH-H.jpg,https://images.uneekclothing.com/colour-lowres/UC604-CH-L.jpg,https://images.uneekclothing.com/videos/UC604_FINAL.mp4,,China,0.93,0.74,STANDARD
Uneek Clothing,JACKETS,UC604,Classic Full Zip Micro Fleece Jacket,UC604 - Maroon - 2XL - 300GSM Classic Full Zip Micro Fleece Jacket,604MR2XL,61023090,5.05568E+12,60,Unisex,300,100% POLYESTER,,MR,Maroon,209 C,#752641,2XL,7.5,1,6.9,5,6.5,20,6.15,1000,6.15,https://images.uneekclothing.com/model-highres/UC604-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC604-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC604-MR-H.jpg,https://images.uneekclothing.com/colour-lowres/UC604-MR-L.jpg,https://images.uneekclothing.com/videos/UC604_FINAL.mp4,,China,0.93,0.74,STANDARD
Uneek Clothing,JACKETS,UC604,Classic Full Zip Micro Fleece Jacket,UC604 - Maroon - 3XL - 300GSM Classic Full Zip Micro Fleece Jacket,604MR3XL,61023090,5.05568E+12,60,Unisex,300,100% POLYESTER,,MR,Maroon,209 C,#752641,3XL,8,1,7.4,5,7,20,6.65,1000,6.65,https://images.uneekclothing.com/model-highres/UC604-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC604-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC604-MR-H.jpg,https://images.uneekclothing.com/colour-lowres/UC604-MR-L.jpg,https://images.uneekclothing.com/videos/UC604_FINAL.mp4,,China,0.93,0.74,STANDARD
Uneek Clothing,JACKETS,UC604,Classic Full Zip Micro Fleece Jacket,UC604 - Maroon - 4XL - 300GSM Classic Full Zip Micro Fleece Jacket,604MR4XL,61023090,5.05568E+12,60,Unisex,300,100% POLYESTER,,MR,Maroon,209 C,#752641,4XL,8,1,7.4,5,7,20,6.65,1000,6.65,https://images.uneekclothing.com/model-highres/UC604-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC604-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC604-MR-H.jpg,https://images.uneekclothing.com/colour-lowres/UC604-MR-L.jpg,https://images.uneekclothing.com/videos/UC604_FINAL.mp4,,China,0.93,0.74,STANDARD
Uneek Clothing,JACKETS,UC604,Classic Full Zip Micro Fleece Jacket,UC604 - Maroon - L - 300GSM Classic Full Zip Micro Fleece Jacket,604MRLR,61023090,5.05568E+12,60,Unisex,300,100% POLYESTER,,MR,Maroon,209 C,#752641,L,7.5,1,6.9,5,6.5,20,6.15,1000,6.15,https://images.uneekclothing.com/model-highres/UC604-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC604-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC604-MR-H.jpg,https://images.uneekclothing.com/colour-lowres/UC604-MR-L.jpg,https://images.uneekclothing.com/videos/UC604_FINAL.mp4,,China,0.93,0.74,STANDARD
Uneek Clothing,JACKETS,UC604,Classic Full Zip Micro Fleece Jacket,UC604 - Maroon - M - 300GSM Classic Full Zip Micro Fleece Jacket,604MRMD,61023090,5.05568E+12,60,Unisex,300,100% POLYESTER,,MR,Maroon,209 C,#752641,M,7.5,1,6.9,5,6.5,20,6.15,1000,6.15,https://images.uneekclothing.com/model-highres/UC604-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC604-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC604-MR-H.jpg,https://images.uneekclothing.com/colour-lowres/UC604-MR-L.jpg,https://images.uneekclothing.com/videos/UC604_FINAL.mp4,,China,0.93,0.74,STANDARD
Uneek Clothing,JACKETS,UC604,Classic Full Zip Micro Fleece Jacket,UC604 - Maroon - S - 300GSM Classic Full Zip Micro Fleece Jacket,604MRSM,61023090,5.05568E+12,60,Unisex,300,100% POLYESTER,,MR,Maroon,209 C,#752641,S,7.5,1,6.9,5,6.5,20,6.15,1000,6.15,https://images.uneekclothing.com/model-highres/UC604-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC604-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC604-MR-H.jpg,https://images.uneekclothing.com/colour-lowres/UC604-MR-L.jpg,https://images.uneekclothing.com/videos/UC604_FINAL.mp4,,China,0.93,0.74,STANDARD
Uneek Clothing,JACKETS,UC604,Classic Full Zip Micro Fleece Jacket,UC604 - Maroon - XL - 300GSM Classic Full Zip Micro Fleece Jacket,604MRXL,61023090,5.05568E+12,60,Unisex,300,100% POLYESTER,,MR,Maroon,209 C,#752641,XL,7.5,1,6.9,5,6.5,20,6.15,1000,6.15,https://images.uneekclothing.com/model-highres/UC604-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC604-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC604-MR-H.jpg,https://images.uneekclothing.com/colour-lowres/UC604-MR-L.jpg,https://images.uneekclothing.com/videos/UC604_FINAL.mp4,,China,0.93,0.74,STANDARD
Uneek Clothing,JACKETS,UC604,Classic Full Zip Micro Fleece Jacket,UC604 - Maroon - XS - 300GSM Classic Full Zip Micro Fleece Jacket,604MRXS,61023090,5.05568E+12,60,Unisex,300,100% POLYESTER,,MR,Maroon,209 C,#752641,XS,7.5,1,6.9,5,6.5,20,6.15,1000,6.15,https://images.uneekclothing.com/model-highres/UC604-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC604-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC604-MR-H.jpg,https://images.uneekclothing.com/colour-lowres/UC604-MR-L.jpg,https://images.uneekclothing.com/videos/UC604_FINAL.mp4,,China,0.93,0.74,STANDARD
Uneek Clothing,JACKETS,UC604,Classic Full Zip Micro Fleece Jacket,UC604 - Navy - XXL - 300GSM Classic Full Zip Micro Fleece Jacket,604NY2XL,61023090,5.05568E+12,60,Unisex,300,100% POLYESTER,,NY,Navy,296 C,#041C2C,2XL,7.5,1,6.9,5,6.5,20,6.15,1000,6.15,https://images.uneekclothing.com/model-highres/UC604-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC604-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC604-NY-H.jpg,https://images.uneekclothing.com/colour-lowres/UC604-NY-L.jpg,https://images.uneekclothing.com/videos/UC604_FINAL.mp4,,China,0.93,0.74,STANDARD
Uneek Clothing,JACKETS,UC604,Classic Full Zip Micro Fleece Jacket,UC604 - Navy - 3XL - 300GSM Classic Full Zip Micro Fleece Jacket,604NY3XL,61023090,5.05568E+12,60,Unisex,300,100% POLYESTER,,NY,Navy,296 C,#041C2C,3XL,8,1,7.4,5,7,20,6.65,1000,6.65,https://images.uneekclothing.com/model-highres/UC604-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC604-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC604-NY-H.jpg,https://images.uneekclothing.com/colour-lowres/UC604-NY-L.jpg,https://images.uneekclothing.com/videos/UC604_FINAL.mp4,,China,0.93,0.74,STANDARD
Uneek Clothing,JACKETS,UC604,Classic Full Zip Micro Fleece Jacket,UC604 - Navy - 4XL - 300GSM Classic Full Zip Micro Fleece Jacket,604NY4XL,61023090,5.05568E+12,60,Unisex,300,100% POLYESTER,,NY,Navy,296 C,#041C2C,4XL,8,1,7.4,5,7,20,6.65,1000,6.65,https://images.uneekclothing.com/model-highres/UC604-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC604-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC604-NY-H.jpg,https://images.uneekclothing.com/colour-lowres/UC604-NY-L.jpg,https://images.uneekclothing.com/videos/UC604_FINAL.mp4,,China,0.93,0.74,STANDARD
Uneek Clothing,JACKETS,UC604,Classic Full Zip Micro Fleece Jacket,UC604 - Navy - 5XL - 300GSM Classic Full Zip Micro Fleece Jacket,604NY5XL,61023090,5.05568E+12,60,Unisex,300,100% POLYESTER,,NY,Navy,296 C,#041C2C,5XL,8.5,1,7.9,5,7.5,20,7.15,1000,7.15,https://images.uneekclothing.com/model-highres/UC604-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC604-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC604-NY-H.jpg,https://images.uneekclothing.com/colour-lowres/UC604-NY-L.jpg,https://images.uneekclothing.com/videos/UC604_FINAL.mp4,,China,0.93,0.74,STANDARD
Uneek Clothing,JACKETS,UC604,Classic Full Zip Micro Fleece Jacket,UC604 - Navy - 6XL - 300GSM Classic Full Zip Micro Fleece Jacket,604NY6XL,61023090,5.05568E+12,60,Unisex,300,100% POLYESTER,,NY,Navy,296 C,#041C2C,6XL,8.5,1,7.9,5,7.5,20,7.15,1000,7.15,https://images.uneekclothing.com/model-highres/UC604-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC604-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC604-NY-H.jpg,https://images.uneekclothing.com/colour-lowres/UC604-NY-L.jpg,https://images.uneekclothing.com/videos/UC604_FINAL.mp4,,China,0.93,0.74,STANDARD
Uneek Clothing,JACKETS,UC604,Classic Full Zip Micro Fleece Jacket,UC604 - Navy - Large - 300GSM Classic Full Zip Micro Fleece Jacket,604NYLR,61023090,5.05568E+12,60,Unisex,300,100% POLYESTER,,NY,Navy,296 C,#041C2C,L,7.5,1,6.9,5,6.5,20,6.15,1000,6.15,https://images.uneekclothing.com/model-highres/UC604-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC604-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC604-NY-H.jpg,https://images.uneekclothing.com/colour-lowres/UC604-NY-L.jpg,https://images.uneekclothing.com/videos/UC604_FINAL.mp4,,China,0.93,0.74,STANDARD
Uneek Clothing,JACKETS,UC604,Classic Full Zip Micro Fleece Jacket,UC604 - Navy - Med - 300GSM Classic Full Zip Micro Fleece Jacket,604NYMD,61023090,5.05568E+12,60,Unisex,300,100% POLYESTER,,NY,Navy,296 C,#041C2C,M,7.5,1,6.9,5,6.5,20,6.15,1000,6.15,https://images.uneekclothing.com/model-highres/UC604-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC604-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC604-NY-H.jpg,https://images.uneekclothing.com/colour-lowres/UC604-NY-L.jpg,https://images.uneekclothing.com/videos/UC604_FINAL.mp4,,China,0.93,0.74,STANDARD
Uneek Clothing,JACKETS,UC604,Classic Full Zip Micro Fleece Jacket,UC604 - Navy - Small - 300GSM Classic Full Zip Micro Fleece Jacket,604NYSM,61023090,5.05568E+12,60,Unisex,300,100% POLYESTER,,NY,Navy,296 C,#041C2C,S,7.5,1,6.9,5,6.5,20,6.15,1000,6.15,https://images.uneekclothing.com/model-highres/UC604-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC604-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC604-NY-H.jpg,https://images.uneekclothing.com/colour-lowres/UC604-NY-L.jpg,https://images.uneekclothing.com/videos/UC604_FINAL.mp4,,China,0.93,0.74,STANDARD
Uneek Clothing,JACKETS,UC604,Classic Full Zip Micro Fleece Jacket,UC604 - Navy - XL - 300GSM Classic Full Zip Micro Fleece Jacket,604NYXL,61023090,5.05568E+12,60,Unisex,300,100% POLYESTER,,NY,Navy,296 C,#041C2C,XL,7.5,1,6.9,5,6.5,20,6.15,1000,6.15,https://images.uneekclothing.com/model-highres/UC604-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC604-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC604-NY-H.jpg,https://images.uneekclothing.com/colour-lowres/UC604-NY-L.jpg,https://images.uneekclothing.com/videos/UC604_FINAL.mp4,,China,0.93,0.74,STANDARD
Uneek Clothing,JACKETS,UC604,Classic Full Zip Micro Fleece Jacket,UC604 - Navy - XS - 300GSM Classic Full Zip Micro Fleece Jacket,604NYXS,61023090,5.05568E+12,60,Unisex,300,100% POLYESTER,,NY,Navy,296 C,#041C2C,XS,7.5,1,6.9,5,6.5,20,6.15,1000,6.15,https://images.uneekclothing.com/model-highres/UC604-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC604-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC604-NY-H.jpg,https://images.uneekclothing.com/colour-lowres/UC604-NY-L.jpg,https://images.uneekclothing.com/videos/UC604_FINAL.mp4,,China,0.93,0.74,STANDARD
Uneek Clothing,JACKETS,UC604,Classic Full Zip Micro Fleece Jacket,UC604 - Red - XXL - 300GSM Classic Full Zip Micro Fleece Jacket,604RD2XL,61023090,5.05568E+12,60,Unisex,300,100% POLYESTER,,RD,Red,200 C,#C10435,2XL,7.5,1,6.9,5,6.5,20,6.15,1000,6.15,https://images.uneekclothing.com/model-highres/UC604-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC604-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC604-RD-H.jpg,https://images.uneekclothing.com/colour-lowres/UC604-RD-L.jpg,https://images.uneekclothing.com/videos/UC604_FINAL.mp4,,China,0.93,0.74,STANDARD
Uneek Clothing,JACKETS,UC604,Classic Full Zip Micro Fleece Jacket,UC604 - Red - 3XL - 300GSM Classic Full Zip Micro Fleece Jacket,604RD3XL,61023090,5.05568E+12,60,Unisex,300,100% POLYESTER,,RD,Red,200 C,#C10435,3XL,8,1,7.4,5,7,20,6.65,1000,6.65,https://images.uneekclothing.com/model-highres/UC604-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC604-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC604-RD-H.jpg,https://images.uneekclothing.com/colour-lowres/UC604-RD-L.jpg,https://images.uneekclothing.com/videos/UC604_FINAL.mp4,,China,0.93,0.74,STANDARD
Uneek Clothing,JACKETS,UC604,Classic Full Zip Micro Fleece Jacket,UC604 - Red - 4XL - 300GSM Classic Full Zip Micro Fleece Jacket,604RD4XL,61023090,5.05568E+12,60,Unisex,300,100% POLYESTER,,RD,Red,200 C,#C10435,4XL,8,1,7.4,5,7,20,6.65,1000,6.65,https://images.uneekclothing.com/model-highres/UC604-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC604-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC604-RD-H.jpg,https://images.uneekclothing.com/colour-lowres/UC604-RD-L.jpg,https://images.uneekclothing.com/videos/UC604_FINAL.mp4,,China,0.93,0.74,STANDARD
Uneek Clothing,JACKETS,UC604,Classic Full Zip Micro Fleece Jacket,UC604 - Red - Large - 300GSM Classic Full Zip Micro Fleece Jacket,604RDLR,61023090,5.05568E+12,60,Unisex,300,100% POLYESTER,,RD,Red,200 C,#C10435,L,7.5,1,6.9,5,6.5,20,6.15,1000,6.15,https://images.uneekclothing.com/model-highres/UC604-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC604-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC604-RD-H.jpg,https://images.uneekclothing.com/colour-lowres/UC604-RD-L.jpg,https://images.uneekclothing.com/videos/UC604_FINAL.mp4,,China,0.93,0.74,STANDARD
Uneek Clothing,JACKETS,UC604,Classic Full Zip Micro Fleece Jacket,UC604 - Red - Med - 300GSM Classic Full Zip Micro Fleece Jacket,604RDMD,61023090,5.05568E+12,60,Unisex,300,100% POLYESTER,,RD,Red,200 C,#C10435,M,7.5,1,6.9,5,6.5,20,6.15,1000,6.15,https://images.uneekclothing.com/model-highres/UC604-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC604-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC604-RD-H.jpg,https://images.uneekclothing.com/colour-lowres/UC604-RD-L.jpg,https://images.uneekclothing.com/videos/UC604_FINAL.mp4,,China,0.93,0.74,STANDARD
Uneek Clothing,JACKETS,UC604,Classic Full Zip Micro Fleece Jacket,UC604 - Red - Small - 300GSM Classic Full Zip Micro Fleece Jacket,604RDSM,61023090,5.05568E+12,60,Unisex,300,100% POLYESTER,,RD,Red,200 C,#C10435,S,7.5,1,6.9,5,6.5,20,6.15,1000,6.15,https://images.uneekclothing.com/model-highres/UC604-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC604-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC604-RD-H.jpg,https://images.uneekclothing.com/colour-lowres/UC604-RD-L.jpg,https://images.uneekclothing.com/videos/UC604_FINAL.mp4,,China,0.93,0.74,STANDARD
